id,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,orig_balance_error,dest_balance_error,dest_balance_stayed_zero,orig_balance_drained,is_transfer,predicted_fraud,pattern_type
745,953529.64,953529.64,0.0,0.0,953529.64,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
746,326250.51,326250.51,0.0,83999.86,410250.38,0.0,-0.0100000000093132,0,1,0,1,Account Drain + Balance Mismatch
747,2232257.71,2232257.71,0.0,819923.42,3052181.14,0.0,-0.0100000002421438,0,1,0,1,Account Drain + Balance Mismatch
748,1722892.9,1722892.9,0.0,91562.28,1814455.18,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
749,72547.29,72547.29,0.0,0.0,0.0,0.0,72547.29,1,1,1,1,Account Drain + Zero Destination
750,164502.06,164502.06,0.0,0.0,0.0,0.0,164502.06,1,1,1,1,Account Drain + Zero Destination
751,151.0,151.0,0.0,386163.34,386314.34,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
752,2898.09,2898.09,0.0,741450.85,744348.94,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
753,1586479.66,1586479.66,0.0,0.0,0.0,0.0,1586479.66,1,1,1,1,Account Drain + Zero Destination
754,1743864.1,1743864.1,0.0,145959.55,1889823.65,0.0,2.3283064365386963e-10,0,1,0,1,Account Drain + Balance Mismatch
755,8055.06,8055.06,0.0,0.0,0.0,0.0,8055.06,1,1,1,1,Account Drain + Zero Destination
756,39525.63,39525.63,0.0,61266.78,100792.41,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
757,19472.0,19472.0,0.0,0.0,19472.0,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
758,401575.19,401575.19,0.0,0.0,401575.19,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
759,47061.52,47061.52,0.0,0.0,0.0,0.0,47061.52,1,1,1,1,Account Drain + Zero Destination
760,2392482.86,2392482.86,0.0,2414558.13,4807040.99,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
761,170.0,170.0,0.0,413421.36,345764.15,0.0,67827.20999999996,0,1,0,1,Account Drain + Balance Mismatch
762,132973.41,132973.41,0.0,0.0,132973.41,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
763,1195842.37,1195842.37,0.0,0.0,0.0,0.0,1195842.37,1,1,1,1,Account Drain + Zero Destination
764,12461.0,12461.0,0.0,27964.11,40425.11,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
765,3964129.99,3964129.99,0.0,0.0,0.0,0.0,3964129.99,1,1,1,1,Account Drain + Zero Destination
766,4294676.05,4294676.05,0.0,1061317.39,5355993.45,0.0,-0.0100000007078051,0,1,0,1,Account Drain + Balance Mismatch
767,92057.19,92057.19,0.0,0.0,0.0,0.0,92057.19,1,1,1,1,Account Drain + Zero Destination
768,95064.86,95064.86,0.0,0.0,0.0,0.0,95064.86,1,1,1,1,Account Drain + Zero Destination
769,3892156.3,3892156.3,0.0,0.0,0.0,0.0,3892156.3,1,1,1,1,Account Drain + Zero Destination
770,3080973.39,3080973.39,0.0,201833.93,3282807.32,0.0,4.656612873077393e-10,0,1,0,1,Account Drain + Balance Mismatch
771,167907.12,167907.12,0.0,0.0,0.0,0.0,167907.12,1,1,1,1,Account Drain + Zero Destination
772,367263.47,367263.47,0.0,2275172.08,2642435.54,0.0,0.0099999997764825,0,1,0,1,Account Drain + Balance Mismatch
773,19421.77,19421.77,0.0,663000.64,682422.4,0.0,0.0100000000093132,0,1,0,1,Account Drain + Balance Mismatch
774,2745923.02,2745923.02,0.0,0.0,0.0,0.0,2745923.02,1,1,1,1,Account Drain + Zero Destination
775,8380.79,8380.79,0.0,0.0,0.0,0.0,8380.79,1,1,1,1,Account Drain + Zero Destination
776,0.0,0.0,0.0,538547.63,538547.63,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
777,2341474.44,2341474.44,0.0,0.0,0.0,0.0,2341474.44,1,1,1,1,Account Drain + Zero Destination
778,63624.08,63624.08,0.0,0.0,0.0,0.0,63624.08,1,1,1,1,Account Drain + Zero Destination
779,376367.26,376367.26,0.0,0.0,0.0,0.0,376367.26,1,1,1,1,Account Drain + Zero Destination
780,365325.29,0.0,0.0,0.0,365325.29,-365325.29,0.0,0,1,0,1,Account Drain + Balance Mismatch
781,2395.29,2395.29,0.0,0.0,0.0,0.0,2395.29,1,1,1,1,Account Drain + Zero Destination
782,157610.11,157610.11,0.0,0.0,0.0,0.0,157610.11,1,1,1,1,Account Drain + Zero Destination
783,1298609.73,1298609.73,0.0,0.0,1298609.73,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
784,13707.11,13707.11,0.0,0.0,13707.11,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
785,1857935.57,1857935.57,0.0,0.0,0.0,0.0,1857935.57,1,1,1,1,Account Drain + Zero Destination
786,147186.94,147186.94,0.0,0.0,0.0,0.0,147186.94,1,1,1,1,Account Drain + Zero Destination
787,4602636.68,4602636.68,0.0,0.0,0.0,0.0,4602636.68,1,1,1,1,Account Drain + Zero Destination
788,1061353.33,1061353.33,0.0,0.0,0.0,0.0,1061353.33,1,1,1,1,Account Drain + Zero Destination
789,28308.97,28308.97,0.0,0.0,28308.97,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
790,585396.14,585396.14,0.0,0.0,0.0,0.0,585396.14,1,1,1,1,Account Drain + Zero Destination
791,1021129.67,1021129.67,0.0,0.0,0.0,0.0,1021129.67,1,1,1,1,Account Drain + Zero Destination
792,5624.02,5624.02,0.0,0.0,0.0,0.0,5624.02,1,1,1,1,Account Drain + Zero Destination
793,5388834.64,5388834.64,0.0,218151.69,5606986.33,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
794,21990.52,21990.52,0.0,0.0,21990.52,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
795,1736804.93,1736804.93,0.0,4429087.44,6165892.37,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
796,286670.9,286670.9,0.0,1028298.11,1314969.01,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
797,56125.55,56125.55,0.0,157761.5,213887.05,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
798,219407.52,219407.52,0.0,0.0,0.0,0.0,219407.52,1,1,1,1,Account Drain + Zero Destination
799,8267760.5,8267760.5,0.0,0.0,0.0,0.0,8267760.5,1,1,1,1,Account Drain + Zero Destination
800,2068118.36,2068118.36,0.0,3054285.45,5122403.81,0.0,9.313225746154783e-10,0,1,0,1,Account Drain + Balance Mismatch
801,889.76,889.76,0.0,29138.76,30028.51,0.0,0.0099999999983992,0,1,0,1,Account Drain + Balance Mismatch
802,1398946.33,1398946.33,0.0,0.0,0.0,0.0,1398946.33,1,1,1,1,Account Drain + Zero Destination
803,230430.65,0.0,0.0,0.0,230430.65,-230430.65,0.0,0,1,0,1,Account Drain + Balance Mismatch
804,8177.04,8177.04,0.0,842143.06,850320.1,0.0,1.1641532182693479e-10,0,1,0,1,Account Drain + Balance Mismatch
805,1764326.19,1764326.19,0.0,0.0,0.0,0.0,1764326.19,1,1,1,1,Account Drain + Zero Destination
806,3139423.35,3139423.35,0.0,2593641.94,5733065.29,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
807,847383.45,847383.45,0.0,1465042.43,2312425.88,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
808,10000000.0,10000000.0,0.0,817443.72,10817443.72,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
809,841052.98,841052.98,0.0,0.0,0.0,0.0,841052.98,1,1,1,1,Account Drain + Zero Destination
810,1742012.06,1742012.06,0.0,0.0,0.0,0.0,1742012.06,1,1,1,1,Account Drain + Zero Destination
811,585511.14,585511.14,0.0,0.0,0.0,0.0,585511.14,1,1,1,1,Account Drain + Zero Destination
812,54583.71,54583.71,0.0,0.0,0.0,0.0,54583.71,1,1,1,1,Account Drain + Zero Destination
813,82504.16,82504.16,0.0,0.0,0.0,0.0,82504.16,1,1,1,1,Account Drain + Zero Destination
814,3490916.0,3490916.0,0.0,0.0,0.0,0.0,3490916.0,1,1,1,1,Account Drain + Zero Destination
815,152724.32,152724.32,0.0,0.0,152724.32,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
816,511259.05,511259.05,0.0,0.0,0.0,0.0,511259.05,1,1,1,1,Account Drain + Zero Destination
817,58737.53,58737.53,0.0,887496.11,946233.64,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
818,6515.64,6515.64,0.0,0.0,0.0,0.0,6515.64,1,1,1,1,Account Drain + Zero Destination
819,2984434.36,2984434.36,0.0,5498919.48,8483353.84,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
820,252667.75,252667.75,0.0,0.0,0.0,0.0,252667.75,1,1,1,1,Account Drain + Zero Destination
821,329424.14,329424.14,0.0,0.0,0.0,0.0,329424.14,1,1,1,1,Account Drain + Zero Destination
822,640648.06,640648.06,0.0,1714269.39,2354917.45,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
823,333158.75,0.0,0.0,0.0,333158.75,-333158.75,0.0,0,1,0,1,Account Drain + Balance Mismatch
824,3178881.71,3178881.71,0.0,0.0,0.0,0.0,3178881.71,1,1,1,1,Account Drain + Zero Destination
825,219934.26,219934.26,0.0,0.0,0.0,0.0,219934.26,1,1,1,1,Account Drain + Zero Destination
826,254773.22,254773.22,0.0,0.0,0.0,0.0,254773.22,1,1,1,1,Account Drain + Zero Destination
827,456360.87,456360.87,0.0,17610403.76,18066764.63,0.0,3.725290298461914e-09,0,1,0,1,Account Drain + Balance Mismatch
828,125146.75,125146.75,0.0,0.0,0.0,0.0,125146.75,1,1,1,1,Account Drain + Zero Destination
829,200008.33,200008.33,0.0,0.0,0.0,0.0,200008.33,1,1,1,1,Account Drain + Zero Destination
830,174725.11,174725.11,0.0,4415446.47,4590171.58,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
831,10000000.0,33441041.46,23441041.46,0.0,0.0,0.0,10000000.0,1,0,1,1,Account Drain + Zero Destination
832,396741.54,0.0,0.0,0.0,396741.54,-396741.54,0.0,0,1,0,1,Account Drain + Balance Mismatch
833,471906.6,471906.6,0.0,0.0,0.0,0.0,471906.6,1,1,1,1,Account Drain + Zero Destination
834,91655.26,91655.26,0.0,133662.97,225318.23,0.0,-2.9103830456733704e-11,0,1,0,1,Account Drain + Balance Mismatch
835,530124.99,530124.99,0.0,0.0,0.0,0.0,530124.99,1,1,1,1,Account Drain + Zero Destination
836,77773.14,77773.14,0.0,0.0,0.0,0.0,77773.14,1,1,1,1,Account Drain + Zero Destination
837,84771.55,84771.55,0.0,0.0,0.0,0.0,84771.55,1,1,1,1,Account Drain + Zero Destination
838,1766811.07,1766811.07,0.0,0.0,0.0,0.0,1766811.07,1,1,1,1,Account Drain + Zero Destination
839,1595587.46,1595587.46,0.0,7519338.35,9114925.81,0.0,-1.862645149230957e-09,0,1,0,1,Account Drain + Balance Mismatch
840,619502.08,619502.08,0.0,4755457.2,5374959.28,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
841,65365.11,65365.11,0.0,0.0,0.0,0.0,65365.11,1,1,1,1,Account Drain + Zero Destination
842,76960.91,76960.91,0.0,651807.74,728768.66,0.0,-0.0100000000093132,0,1,0,1,Account Drain + Balance Mismatch
843,3019699.77,3019699.77,0.0,523626.59,3543326.36,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
844,428685.51,0.0,0.0,0.0,428685.51,-428685.51,0.0,0,1,0,1,Account Drain + Balance Mismatch
845,5363795.31,5363795.31,0.0,0.0,0.0,0.0,5363795.31,1,1,1,1,Account Drain + Zero Destination
846,378527.71,378527.71,0.0,0.0,0.0,0.0,378527.71,1,1,1,1,Account Drain + Zero Destination
847,141586.27,141586.27,0.0,0.0,141586.27,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
848,244814.12,244814.12,0.0,7106855.47,7351669.59,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
849,142336.65,142336.65,0.0,267803.17,410139.82,0.0,-5.820766091346741e-11,0,1,0,1,Account Drain + Balance Mismatch
850,407833.62,407833.62,0.0,0.0,0.0,0.0,407833.62,1,1,1,1,Account Drain + Zero Destination
851,732198.35,732198.35,0.0,673285.12,1405483.47,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
852,199414.45,199414.45,0.0,0.0,0.0,0.0,199414.45,1,1,1,1,Account Drain + Zero Destination
853,4120.14,4120.14,0.0,0.0,4120.14,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
854,232565.37,232565.37,0.0,0.0,0.0,0.0,232565.37,1,1,1,1,Account Drain + Zero Destination
855,781.93,781.93,0.0,0.0,0.0,0.0,781.93,1,1,1,1,Account Drain + Zero Destination
856,167067.78,167067.78,0.0,0.0,0.0,0.0,167067.78,1,1,1,1,Account Drain + Zero Destination
857,10000000.0,37418265.31,27418265.31,0.0,0.0,3.725290298461914e-09,10000000.0,1,0,1,1,Account Drain + Zero Destination
858,98099.07,98099.07,0.0,0.0,98099.07,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
859,29707.86,29707.86,0.0,0.0,0.0,0.0,29707.86,1,1,1,1,Account Drain + Zero Destination
860,3712.11,3712.11,0.0,0.0,0.0,0.0,3712.11,1,1,1,1,Account Drain + Zero Destination
861,3285475.4,3285475.4,0.0,0.0,0.0,0.0,3285475.4,1,1,1,1,Account Drain + Zero Destination
862,1246169.57,1246169.57,0.0,4197204.09,5443373.66,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
863,298754.96,298754.96,0.0,1865811.93,2164566.89,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
864,1132311.86,1132311.86,0.0,0.0,0.0,0.0,1132311.86,1,1,1,1,Account Drain + Zero Destination
865,2581549.92,2581549.92,0.0,0.0,0.0,0.0,2581549.92,1,1,1,1,Account Drain + Zero Destination
866,179997.78,179997.78,0.0,0.0,0.0,0.0,179997.78,1,1,1,1,Account Drain + Zero Destination
867,1499869.54,1499869.54,0.0,0.0,0.0,0.0,1499869.54,1,1,1,1,Account Drain + Zero Destination
868,567729.52,567729.52,0.0,365798.0,933527.51,0.0,0.0100000000093132,0,1,0,1,Account Drain + Balance Mismatch
869,4160888.06,4160888.06,0.0,0.0,0.0,0.0,4160888.06,1,1,1,1,Account Drain + Zero Destination
870,967954.01,967954.01,0.0,0.0,0.0,0.0,967954.01,1,1,1,1,Account Drain + Zero Destination
871,297846.16,297846.16,0.0,0.0,0.0,0.0,297846.16,1,1,1,1,Account Drain + Zero Destination
872,81814.51,81814.51,0.0,203160.15,284974.66,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
873,10000000.0,10000000.0,0.0,332983.03,10332983.03,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
874,2815.61,2815.61,0.0,64348.28,67163.9,0.0,-0.0099999999947613,0,1,0,1,Account Drain + Balance Mismatch
875,28636.24,28636.24,0.0,24561.4,53197.64,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
876,69039.64,69039.64,0.0,983882.79,1052922.43,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
877,457359.64,457359.64,0.0,0.0,0.0,0.0,457359.64,1,1,1,1,Account Drain + Zero Destination
878,372703.48,372703.48,0.0,0.0,0.0,0.0,372703.48,1,1,1,1,Account Drain + Zero Destination
879,633384.46,633384.46,0.0,0.0,633384.46,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
880,79594.91,79594.91,0.0,0.0,0.0,0.0,79594.91,1,1,1,1,Account Drain + Zero Destination
881,206985.26,206985.26,0.0,0.0,0.0,0.0,206985.26,1,1,1,1,Account Drain + Zero Destination
882,19016.22,19016.22,0.0,9347999.52,9367015.74,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
883,1258818.82,1258818.82,0.0,0.0,0.0,0.0,1258818.82,1,1,1,1,Account Drain + Zero Destination
884,418871.89,418871.89,0.0,134286.38,553158.26,0.0,0.0100000000093132,0,1,0,1,Account Drain + Balance Mismatch
885,4525901.25,4525901.25,0.0,0.0,0.0,0.0,4525901.25,1,1,1,1,Account Drain + Zero Destination
886,1621056.88,1621056.88,0.0,511091.84,2132148.72,0.0,-4.656612873077393e-10,0,1,0,1,Account Drain + Balance Mismatch
887,30674.98,30674.98,0.0,326371.7,357046.68,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
888,2231.46,2231.46,0.0,0.0,2231.46,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
889,79039.81,79039.81,0.0,0.0,0.0,0.0,79039.81,1,1,1,1,Account Drain + Zero Destination
890,822361.52,822361.52,0.0,0.0,0.0,0.0,822361.52,1,1,1,1,Account Drain + Zero Destination
891,5658123.36,5658123.36,0.0,1094471.2,6752594.56,0.0,9.313225746154783e-10,0,1,0,1,Account Drain + Balance Mismatch
892,107351.33,107351.33,0.0,0.0,0.0,0.0,107351.33,1,1,1,1,Account Drain + Zero Destination
893,667257.72,667257.72,0.0,0.0,0.0,0.0,667257.72,1,1,1,1,Account Drain + Zero Destination
894,48442.88,48442.88,0.0,0.0,0.0,0.0,48442.88,1,1,1,1,Account Drain + Zero Destination
895,340936.99,340936.99,0.0,0.0,0.0,0.0,340936.99,1,1,1,1,Account Drain + Zero Destination
896,3043141.07,3043141.07,0.0,112602.16,3155743.23,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
897,133632.24,133632.24,0.0,71836828.02,71970460.27,0.0,-0.010000005364418,0,1,0,1,Account Drain + Balance Mismatch
898,658637.38,658637.38,0.0,0.0,658637.38,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
899,227955.85,227955.85,0.0,0.0,0.0,0.0,227955.85,1,1,1,1,Account Drain + Zero Destination
900,8186519.17,8186519.17,0.0,0.0,0.0,0.0,8186519.17,1,1,1,1,Account Drain + Zero Destination
901,100433.21,100433.21,0.0,1935472.98,2035906.19,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
902,2216703.82,2216703.82,0.0,643300.2,2860004.01,0.0,0.0099999997764825,0,1,0,1,Account Drain + Balance Mismatch
903,75659.33,75659.33,0.0,0.0,0.0,0.0,75659.33,1,1,1,1,Account Drain + Zero Destination
904,1262207.3,1262207.3,0.0,0.0,0.0,0.0,1262207.3,1,1,1,1,Account Drain + Zero Destination
905,203874.62,203874.62,0.0,472690.19,676564.81,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
906,5963850.34,5963850.34,0.0,224597.16,6188447.5,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
907,212028.15,212028.15,0.0,0.0,0.0,0.0,212028.15,1,1,1,1,Account Drain + Zero Destination
908,9977761.05,9977761.05,0.0,0.0,0.0,0.0,9977761.05,1,1,1,1,Account Drain + Zero Destination
909,653151.55,653151.55,0.0,47452.25,700603.81,0.0,-0.0100000000093132,0,1,0,1,Account Drain + Balance Mismatch
910,20278.62,20278.62,0.0,0.0,0.0,0.0,20278.62,1,1,1,1,Account Drain + Zero Destination
911,107320.81,107320.81,0.0,0.0,0.0,0.0,107320.81,1,1,1,1,Account Drain + Zero Destination
912,196385.55,196385.55,0.0,0.0,0.0,0.0,196385.55,1,1,1,1,Account Drain + Zero Destination
913,601222.02,601222.02,0.0,0.0,0.0,0.0,601222.02,1,1,1,1,Account Drain + Zero Destination
914,915672.67,915672.67,0.0,999821.05,1915493.72,0.0,2.3283064365386963e-10,0,1,0,1,Account Drain + Balance Mismatch
915,1306690.61,1306690.61,0.0,108351.28,1415041.89,0.0,2.3283064365386963e-10,0,1,0,1,Account Drain + Balance Mismatch
916,181588.3,181588.3,0.0,0.0,0.0,0.0,181588.3,1,1,1,1,Account Drain + Zero Destination
917,3567795.25,3567795.25,0.0,0.0,0.0,0.0,3567795.25,1,1,1,1,Account Drain + Zero Destination
918,819503.92,819503.92,0.0,0.0,0.0,0.0,819503.92,1,1,1,1,Account Drain + Zero Destination
919,2911505.23,2911505.23,0.0,0.0,0.0,0.0,2911505.23,1,1,1,1,Account Drain + Zero Destination
920,1649818.97,1649818.97,0.0,0.0,0.0,0.0,1649818.97,1,1,1,1,Account Drain + Zero Destination
921,1240717.75,1240717.75,0.0,144986.76,1385704.52,0.0,-0.0100000000093132,0,1,0,1,Account Drain + Balance Mismatch
922,166271.16,166271.16,0.0,0.0,0.0,0.0,166271.16,1,1,1,1,Account Drain + Zero Destination
923,296349.8,296349.8,0.0,0.0,296349.8,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
924,387952.42,387952.42,0.0,0.0,0.0,0.0,387952.42,1,1,1,1,Account Drain + Zero Destination
925,36359.57,36359.57,0.0,0.0,0.0,0.0,36359.57,1,1,1,1,Account Drain + Zero Destination
926,1812161.42,1812161.42,0.0,0.0,1812161.42,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
927,835770.84,835770.84,0.0,1490979.17,2326750.01,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
928,5807351.83,5807351.83,0.0,0.0,0.0,0.0,5807351.83,1,1,1,1,Account Drain + Zero Destination
929,10000000.0,10000000.0,0.0,339202.58,10339202.58,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
930,127905.82,127905.82,0.0,0.0,127905.82,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
931,177137.79,177137.79,0.0,496799.27,673937.06,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
932,492896.75,492896.75,0.0,10420895.1,10913791.86,0.0,-0.0099999997764825,0,1,0,1,Account Drain + Balance Mismatch
933,14343.03,14343.03,0.0,2842416.71,2856759.75,0.0,-0.0100000002421438,0,1,0,1,Account Drain + Balance Mismatch
934,366084.76,0.0,0.0,0.0,366084.76,-366084.76,0.0,0,1,0,1,Account Drain + Balance Mismatch
935,904338.88,904338.88,0.0,0.0,0.0,0.0,904338.88,1,1,1,1,Account Drain + Zero Destination
936,1411271.23,1411271.23,0.0,0.0,0.0,0.0,1411271.23,1,1,1,1,Account Drain + Zero Destination
937,329937.88,329937.88,0.0,0.0,0.0,0.0,329937.88,1,1,1,1,Account Drain + Zero Destination
938,1218165.88,1218165.88,0.0,742564.27,1960730.15,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
939,321241.84,321241.84,0.0,0.0,321241.84,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
940,115085.31,115085.31,0.0,0.0,0.0,0.0,115085.31,1,1,1,1,Account Drain + Zero Destination
941,1275236.3,1275236.3,0.0,10656.62,1285892.92,0.0,2.3283064365386963e-10,0,1,0,1,Account Drain + Balance Mismatch
942,824841.09,824841.09,0.0,0.0,0.0,0.0,824841.09,1,1,1,1,Account Drain + Zero Destination
943,676913.69,676913.69,0.0,0.0,0.0,0.0,676913.69,1,1,1,1,Account Drain + Zero Destination
944,286835.21,286835.21,0.0,1678767.02,1965602.23,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
945,2625132.51,2625132.51,0.0,0.0,0.0,0.0,2625132.51,1,1,1,1,Account Drain + Zero Destination
946,174296.71,174296.71,0.0,0.0,0.0,0.0,174296.71,1,1,1,1,Account Drain + Zero Destination
947,219300.76,219300.76,0.0,0.0,0.0,0.0,219300.76,1,1,1,1,Account Drain + Zero Destination
948,65488.05,65488.05,0.0,0.0,0.0,0.0,65488.05,1,1,1,1,Account Drain + Zero Destination
949,164502.06,164502.06,0.0,252850.62,417352.68,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
950,61856.83,61856.83,0.0,0.0,61856.83,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
951,10000000.0,10000000.0,0.0,316753.92,10316753.92,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
952,306675.37,306675.37,0.0,0.0,0.0,0.0,306675.37,1,1,1,1,Account Drain + Zero Destination
953,362152.77,362152.77,0.0,282809.47,644962.23,0.0,0.0100000000093132,0,1,0,1,Account Drain + Balance Mismatch
954,10000000.0,11912961.16,1912961.16,0.0,0.0,2.3283064365386963e-10,10000000.0,1,0,1,1,Account Drain + Zero Destination
955,6501303.14,6501303.14,0.0,0.0,0.0,0.0,6501303.14,1,1,1,1,Account Drain + Zero Destination
956,594229.77,594229.77,0.0,0.0,0.0,0.0,594229.77,1,1,1,1,Account Drain + Zero Destination
957,1097309.24,1097309.24,0.0,0.0,0.0,0.0,1097309.24,1,1,1,1,Account Drain + Zero Destination
958,5049594.33,5049594.33,0.0,0.0,0.0,0.0,5049594.33,1,1,1,1,Account Drain + Zero Destination
959,1540624.7,1540624.7,0.0,78012.35,1618637.05,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
960,455014.69,455014.69,0.0,0.0,0.0,0.0,455014.69,1,1,1,1,Account Drain + Zero Destination
961,3425386.69,3425386.69,0.0,0.0,3425386.69,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
962,51725.86,51725.86,0.0,0.0,0.0,0.0,51725.86,1,1,1,1,Account Drain + Zero Destination
963,351843.08,351843.08,0.0,0.0,0.0,0.0,351843.08,1,1,1,1,Account Drain + Zero Destination
964,182666.85,182666.85,0.0,51743.92,234410.77,0.0,2.9103830456733704e-11,0,1,0,1,Account Drain + Balance Mismatch
965,25819.42,25819.42,0.0,0.0,0.0,0.0,25819.42,1,1,1,1,Account Drain + Zero Destination
966,74177.92,74177.92,0.0,79018.51,153196.43,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
967,290090.57,290090.57,0.0,2000395.18,2290485.75,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
968,21418.86,21418.86,0.0,0.0,0.0,0.0,21418.86,1,1,1,1,Account Drain + Zero Destination
969,37065.55,37065.55,0.0,1396327.66,1433393.21,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
970,545780.7,545780.7,0.0,0.0,545780.7,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
971,615954.92,615954.92,0.0,3271323.95,3887278.88,0.0,-0.0099999997764825,0,1,0,1,Account Drain + Balance Mismatch
972,871745.76,871745.76,0.0,0.0,0.0,0.0,871745.76,1,1,1,1,Account Drain + Zero Destination
